// cobalt genesis mid-2021
// delegatee, delegator, shares
oasis1qz22xm9vyg0uqxncc667m4j4p5mrsj455c743lfn,oasis1qrad7s7nqm4gvyzr8yt2rdk0ref489rn3vn400d6,44785000000000000
oasis1qz22xm9vyg0uqxncc667m4j4p5mrsj455c743lfn,oasis1qrw6xd04rfchcwkysf898ql0y5aua3sdmc7phch2,282488971896
oasis1qz22xm9vyg0uqxncc667m4j4p5mrsj455c743lfn,oasis1qz22xm9vyg0uqxncc667m4j4p5mrsj455c743lfn,63325390845148
oasis1qz22xm9vyg0uqxncc667m4j4p5mrsj455c743lfn,oasis1qz4yyhumrn0usae0v09arjd3t3yxd46xv50e2ykz,55308473610939
oasis1qz22xm9vyg0uqxncc667m4j4p5mrsj455c743lfn,oasis1qzdqpzsvqn2qugheq2x9ph3qj2ew3aq0wytvp6gj,95543372635
oasis1qz26ty8q6gwt6zah7dtt8jpepvwnttkg8ssnxjl7,oasis1qpdks9ccwxa27hyccd78d58vhpl9wyddmy4xvhvk,6081081000000000
oasis1qz26ty8q6gwt6zah7dtt8jpepvwnttkg8ssnxjl7,oasis1qqs6ylpfurhf6gc9mw232fkmrt3d0673lyzc5xf2,27027027000000000
oasis1qz26ty8q6gwt6zah7dtt8jpepvwnttkg8ssnxjl7,oasis1qz26ty8q6gwt6zah7dtt8jpepvwnttkg8ssnxjl7,27072462419472
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qp3g5wq8ttk4pdytcse4cj7xhppgt7un5sz4sgmt,975534954276816
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qp63l4wptw0q0j7sk8dhl2v9m78kuydx8u7s4ypj,52325244264285
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qp7tpkvel8pdz547x6vej8cxr2avglhmjqq7xuuu,494470167377239
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qpcpnrgyf4a9wweq3ygqevzx3fcud8gnfcr7sxrl,92142076731905
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qpe77p3ww85rkn5a9c0d0tktq53tlrq6kq4etp70,962843682
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qpetj9nyz7ggkzn62z5swqwdjduaal24xu3j5k09,27697668057799
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qpf8qxk2d0sdutnpqmq20fhwfzx3sycg9ghlspd2,119040125089239
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qpgq7uq78yc53gnd39vcefh77agy7djxuqe0w6aw,41262686032690
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qphu3lr5vpgs3jdzeugwfyl3ngvwqp0jccdj7cls,15534370855991
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qphz5qk7nu6lalm8rrfkwjkpy9l0zyzqmqa59h84,51954231243157
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qpj8n5lumdq7sds34exdzh7qzcrx7uvdx55f9jfy,578598101763071
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qpj8nk54suwaduj90z6qfzqqparjkcvrqc9xxyvn,985251652764
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qpkm27cu25qtjer2qg00u26wv8wqmtqm6ucc3f49,19497415305812
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qpmd7had39c8jcxv9f3kz8v699gauaw5k5mvrlqe,1089436311158
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qpnu4s4x5jmggwghrxwv5xqsk7859hqeyvwparww,290690603386026
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qppyxuw3nl7rpjfje7e09d29svyalue4ucyhe9q3,11206426196
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qpvm0dc0dq3m9pgdw9yj499sqfkhgu43cg04v5nk,259844551771070
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qpypq5fqxy4fuv84tau7m5pjq3ktuwyzhyr2jtjj,22335034445707
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qq5kmm40e5h6a7f3zttft4nf83q66786gunm59lq,912499216898
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qq5sstfd9u3ucfmf70th5c29wtm0v8r3dysezym6,775854441
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qq7kmya63x4cuvv7n84nf0a9q5uzqsx3u57pzcwr,1391209017572
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qq7l9hz87wekh6p32g7zgvauuh4avzk0rga34aav,106022874138624
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qq8mpl9kymxmpvn497lll8h3q2juadj7hc5895gw,11740959840760
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qqdyfef5kw8x0rmk8r8swu70lznnhn0e8gsczcch,3935883302463
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qqex8dkyec5qv6z3e8f5uyrauw9f2nu8ns6tdlk2,19559999030077
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qql9fzgevzkvvk20hdjwhd2hy03f90tudg4f83yt,909092630
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qqldv9l8j0hpsv4daaqcllkyfawcwtg6wgk75fzv,4615648055673
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qqlwssg96akf4kncmaj3s749lrqxqg7f7ugv2wnq,11736820349593
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qqnj334hay6ztrx6na4ytsahwcx9wpytdvf5sqlv,12789635760358
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qqr96xxkrny3xucjcgquwmdsftenp7elkculqchw,10917672251273
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qqsa5yycnayqe825m5gddyelytvkznr2xsw7at54,195744463390245
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qqvj7h74tu0ukv8erf6z3h9dcr5f2ghf8c2djamd,559494736636528
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qqw8ggqrg4nu85gtlgyl3qk0389h3ywc7q0ymh8g,470587692447
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qr0ustjqvgsh3t5jq7w6hf39usalccsncqxvnsdd,1154863903746316
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qr226ep0fp57ezpcsn6c0c4hjje7fh77asnm6uj6,964821812
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qr4kam3w3xcnvnp79a8fw4tlk7lty9gtpqk52urv,59426377557789
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qraaxzegyvwgxcsszd0fgdrmsqv4d5jgygvvfa2p,964801782
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qrhdufakuh37092vpdlc4ns2va9sfeydjghpukkk,44563568058981
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qrn5m7klsm4hqwduj3gphxe7343c20zacyurxj6g,4086657069297
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qrnhlkm32p9ztu336hmm6vc0lut3xhlyrqw4tmnv,989938451156857
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qrsu2r2cutsjqhukf879xzcr6u7kytvf8u46z0vn,20929556152833
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qrujrud8la5lefyeyux26tzd4yhlctkq0sh6s8k8,969186797
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qrw9ddx3s2v4j7eva6jwr5qpsheh6a92rssgku9r,16711291037823
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qrwwkdjh30ug53pkxntzqs2g0zc9akdgag8uzuh6,129456045197458
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,200000000000
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qz8vfnkcc48grazt83gstfm6yjwyptalny8cywtp,502595394603732
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qzam2sexy0tqty4fvrs53athkt43vhahfvtdzgcf,211588084710710
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qzcvathzfntcdvdayu2xyl7zhq2gkrx3mudumgfj,970922846
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qze564n49gedtc43gllvpn9ll3zm0cpl0qtm3e8h,27006665673421
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qzg0v76eemnulhcnhhlztg0ggu3rs4qe3ufm7mxa,10468446172735
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qzj308r5uythfg44pfkhvqekvwymjxnvfgftnrlg,95442079874948
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qzj7043qxanexjqryxm2usu6d36adlv2yqw8jq9e,385189006902912
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qzjufjj2w9d5zxtgatj4aem4n6yy8399uuagm0g6,485608421087741
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qzmcxq4qrzyws07gwk06v8c2mwuqlu8txgxxlqre,341422794051783
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qzrudr6tdsvff4g2mnqdsyxg7muqntzu6sj98h6c,25031325472241
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qzth8l5d4p7umly78ey55phg28lpq5xlsqxlsa2m,7288256185718
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qzufwpsu0pfw5ec3twlxe8d90t2l9sjyvq49cddf,1086866097921
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qzy4hn3jh8ucvqls6ewk5q6r6ps7tf3q3ynlhxae,230526565327187
oasis1qz2rxs50p4kn537tcupjhg7ad3zcm9s7uuyrrd9e,oasis1qzz383hcpaxnrgrc9z7kpeqmpnq88v6mfymsmetr,10870116039687
oasis1qz65awwegd9pr8msfxkg7hpwyjemm2qdlysyc8jq,oasis1qp7hpak0wuymn3pqtwf2cpaxsm25v6ydhuzkxupe,8340000000000000
oasis1qz65awwegd9pr8msfxkg7hpwyjemm2qdlysyc8jq,oasis1qpdks9ccwxa27hyccd78d58vhpl9wyddmy4xvhvk,6081081000000000
oasis1qz65awwegd9pr8msfxkg7hpwyjemm2qdlysyc8jq,oasis1qqs6ylpfurhf6gc9mw232fkmrt3d0673lyzc5xf2,27027027000000000
oasis1qz65awwegd9pr8msfxkg7hpwyjemm2qdlysyc8jq,oasis1qrad7s7nqm4gvyzr8yt2rdk0ref489rn3vn400d6,9035000000000000
oasis1qz65awwegd9pr8msfxkg7hpwyjemm2qdlysyc8jq,oasis1qz65awwegd9pr8msfxkg7hpwyjemm2qdlysyc8jq,369003884944712
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qp3fsr9kzmh7rrhekrumuw46tqjsqqjcyvmyv8hd,169411058
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qp7hpak0wuymn3pqtwf2cpaxsm25v6ydhuzkxupe,2520000000000000
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qp8wrjdd2hgpm2nwzd4chqc03gwvlhwwyurvxjtr,9284040232064
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qpkxk3f3e053t8kma9qsncag8fp787wz45a7ygpt,9789575517193
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qprhaapuseutcuwuyk5ufjm4h0lge9a6cvjgl6th,15249403743212
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qpvndu35ggwxymrm5p0y2v7lmqut8f76d54wandm,18658601596533
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qq0ta72zwg7804t0x0pcmqum3vqrdxectqvr7kvn,4667664154491
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qq97u2k4scd5h24d2c0v34g3kthqrw7qz5pcjhvc,41851405009853
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qq9ulk559klwjts7lpg7xalsfcycavcqlcn26tfw,234837983479
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qqg6ycecprr90ey86dgmccjahuwmrd48w5f08ls2,21115772227011
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qqpelwwqgp8agk448w5g7ypw4pjue70kpqr6kvgj,95594555307295
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qqskjke0lduayh8unjfjuj35udtm28z04vxtrfdr,549192248747
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qr453l5ns2k8v8t58vtgla47srvsu8he2supwyxy,3440829845111
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qr8s2dqv9v2dmslmk50tanvqjzwqdjv4dgv0ce4e,3771146569558
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qrad7s7nqm4gvyzr8yt2rdk0ref489rn3vn400d6,2730000000000000
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qrm3xhst8dsps47vgulqvp0cgllcll9xqye7a2ms,4772699017011
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qz0yg9fsdg9zqsyswqupd5vxu03nhrqw0557pq5y,184817045863820
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,39518955169802
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qz84mkp43j2mmdd3cuuxyx5hv9z6xhygys4a40vm,18041319309991
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qzk5hww8r2whusyn9nxfnqlc78n6p9xjv5gqlf43,4738267467768
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qzlelh73mlqfpma6qwt8rwccwvl7gvj2hq29l7dz,85895977453702
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qztn998azhwkr8ttnc5406xwf93lmdjm0g6ld9cv,47812630676057
oasis1qz6j6elhypc70gv8faax3rlpv8ygx39grc55lwwm,oasis1qzz46p6v2l2vg0veznhw22hsahetff4xjym4k8x6,2036109075
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qp453azqzpa3lfh6geq9eqchnzk520nmyujht346,2000084912627
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qp5jekxd75qd0apwkcxx4sasshvf8x8cncwmluj2,95523714432
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qp5lak4mer4rrjyt9raehhld0444cy8mdyy6ny3r,51174456624943
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qp5r3p67e7ysn3zm70cas9qdrg2we5x5u5pe495p,10245061210425
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qp6rhf3w5m3yetmdxj4xuc2e84nuev227vaqvxqm,1928742772093
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qp766kwmws379766vrs6mzt0tp8rcve9xya9pvmw,933262659088
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qp7hpak0wuymn3pqtwf2cpaxsm25v6ydhuzkxupe,64140000000000000
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qp7j2sskghtfnmjpwvrkdsvc93dycur5wytq60gu,9234990521650
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qp8arhzczzzdt0meyp062v2pkrwnufeqhgkyk2eq,9353051362102
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qp9x7djzfvdc30ds9wmuzjtt9qpn08w3xswee6dw,4905999
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qpd2gr3fjrdvzq4zeeyqtl345f3s272e6qlxe6qg,101037042073
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qpdks9ccwxa27hyccd78d58vhpl9wyddmy4xvhvk,6081081000000000
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qpf8qxk2d0sdutnpqmq20fhwfzx3sycg9ghlspd2,940950376
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qpfg08pydakxrse6es9qlnz0dcdxkj0v9urfhv82,4688996997330
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qpggn0ndhmcg45qaz8xqym6zevvfhq4jpv03tk6x,647589251541
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qphstdkk5a593jtuwuzhld5lyu3ak7g5vq6wsgl4,20254634517866
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qpnd2a2v6w97u68tke0nwqzsq8mm2ja55qvqjcjw,16977429187952
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qpp9w7mxk6z8tx33z9dfa4uqzwc2eghfdqx8md29,409962505730
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qpq47hlx0sjytakw5g3aazvk6gln66eyvqq7uudv,3605336753229
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qpr5dn64as2utes7m40tm5mshsryl790rsh738jp,3379005001784
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qps9w3ermqsynunwg9g79qufrj9jrfe0agk2yedu,1928918389584
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qpsw9erlwh8h8xqdrz2sewl3lldnkyuzd5vn5lr7,184412585446
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qpwwsalze2cxj2c2w9psteadvkc967sa9y0e96qh,3839024810224
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qpzlypfmf6ela2w88sj0dpcej6vcsljcsv6wh5w3,4886979181476
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qpzq5djfh6gdvrdmtkpt98gxelfa5w2c6qav5sdm,9497047803145
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qpzweqlfhff6ueg5tzqcf79vg8vk39xjyvyqtxzy,9226084966157
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qq0r0gnwvzll6ptl0me6ug7wyp2tdnyrmcvgzr4t,3175746360533
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qq38kfx53n7alpzgdhc8plzc36vf8n8kas7a2d0r,2053258159028
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qq76aqsjylpgmx0fwdnxce3u3xd4t4kfqck5xu7j,1852817397812
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qq9pkf2ndfc74rrcqztja6lctw4g6zsy3ueeu07n,98183164609
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qqan82wlhgmzq2j85qyrujrf2lsnlal8t5r5xmqz,2613421107436
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qqd2uqu0uugpl75fhudv2lfa5fn6sx2fj5ssakqs,926268170011
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qqd7ulku6eu0cq7canzjrckx842t87v2hqx60tn6,194390008985863
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qqg6ycecprr90ey86dgmccjahuwmrd48w5f08ls2,9764971620007
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qqgt36wn2v4u7g0vehu7ujwyswmws23dvqe4s9ny,2542915386225
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qqhuytz9mt7am007eekjj6ugs94kplmquq5hu7qs,1053542648516
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qqmzwfyr9kzp3q4uzep82vhx3dmlakpk6cj7te6e,55731459590797
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qqq7xl6ezhxagl83jjzzv6tvppc5a0aegukax2mn,95065923955
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qqrkcp97da2rtk76yvlekcj88pvn9qyrxqe9jxyv,2101647841426
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qqs6ylpfurhf6gc9mw232fkmrt3d0673lyzc5xf2,27027027000000000
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qqtlcj5g7ty96pm3qzfmsew7rq5p4vy04sk4sy2k,10686529105435
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qqxvfgl0pmunzjac5phymkqh90gugdk0gsvvdkg2,936385062458
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qr0l32vhtglg5886j38z94cwq28nps8tv5jw7kes,387289030536
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qr2hg53gd347sy39s5zjg93q706wxv64sucgjaxv,124758860093
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qr2jzhas8tyt2zz9wahg6yy8f458dv67jq2nnysr,133029393485209
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qr2m3lyhe7ngljwluagf97qxqpqkdqhhjskh68nm,13521133003140
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qr453l5ns2k8v8t58vtgla47srvsu8he2supwyxy,60325502255
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qr70d65xdmkg7nrqdupmrfuh8ujuak2875dar6ch,51441025
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qr7a5qxgj8er4xpfwtmyp265mnqcyx8p2u532fsf,96716161651
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qr89w7hqmq37ssha24rkdqu0t233wmat7vqty4le,2363624133469
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qr9vupe8hpxe9k9djakenykvs7q2ykckksfnnrme,193334982461875
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qrad7s7nqm4gvyzr8yt2rdk0ref489rn3vn400d6,69485000000000000
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qrc5ateun0aw9av5zneag3ftr82e4hdnsygtwnwq,2676917669381
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qrdkp8y8dtfyduank6zm9396wel53yv6rs22sucl,34433930850084
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qre98af7vqn6dpplhpj7fvajwrxfzvpfkyhquvxz,570328245759
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qrf4xwpp227j0l9n8rs9envk2vtxfpf9j59vvjqw,2465238007355
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qrg8knvjj7c6v0c5srxn0rxm0zkqaryfv53wu3zj,2195124272143
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qrgvg8spszl875ytepvsvxh0tsyq2ur2hg7g8pe5,13976077860308
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qrluzc4p04ayy5xl5j9x8tqh77sh2phq3cl6k6fg,648628205909
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qrpa43n7gvf73xjzmssjylf7yakmazcf3y4nanj3,29244744593529
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qrqa7zrfkg27485tkhfjnsegp9ze42jsfqjed8ez,286687097096
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qrr20gh8jxxru9czzsw2hmukcefr8zt7l5xgeast,7098239381096
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qruetmkvgh5n0gtmqp6jphp0tq6p2rrcmslt479v,9262837832803
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qrvy6ee6435xsdh4hayyju6zs0tqv2tt0c2px5tj,9498240007725
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qry8ptpgt3jxj0hzhmjvnszsyfapzaj9dvn062zp,9702157337201
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qz0e29nwdwv5ukjurx6r8f9y4n3yfd2cdc8lnn5x,98493376290
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qz0tzc2jznupxmxf3u3k289cdjp8lqlkjctc8jy3,4239237807670
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qz2syhu34hlw8wactafw285mssmtdadkyye5qftl,280686149593
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qz4yyhumrn0usae0v09arjd3t3yxd46xv50e2ykz,56699164338638
oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,oasis1qz70dj5ahrsck47gxdmt9sz7s6t0yxsptgqne0fj,585811495
