// cobalt 2021/2022
// delegatee, delegator, shares
oasis1qrs8zlh0mj37ug0jzlcykz808ylw93xwkvknm7yc,oasis1qzz5w9pxwsg9ueq4nkc472allt8jz9zrvga20e2e,260205655055018
oasis1qrsdled3q29nfgt5w9zfw9u8ddpwsmepxgnvqhyf,oasis1qrsdled3q29nfgt5w9zfw9u8ddpwsmepxgnvqhyf,14000000000000
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qp3jqsk473asvn5zq2v9nzpe7njg59vffcvxx6xy,981997705
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qpc5pj8feuq6sxrk42nlmuktrrypc8v4gg9q6gkj,981997705
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qpe8h2m4gessypx3amvjuzskmvkw5ghtega2jjl0,999429573
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qpfyueen0swxkws4f9pvegfgefr49wp235f05zhq,2997364935
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qpg75pyrdg59wr4z56advtqnp66knhkwuggnwj5p,49729119
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qpr5zne3rzkqtncen3vddm75ru3mqszsau96x0hl,3815667
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qpv077tnzjt37mqjk60j8jy9mtdml0xttsx8ee9j,8595
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qqcq52ueksxy5lm7cm496lh3wzgk2k5kxuwpwfnx,970517612
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qqng078tu7n7awyr290pvjwnsf245zfjfykckhad,985326992
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qr5r69uvdjy6t6fz5vffplsc6fce0plpvqqw07ss,766527077
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qrj9hxvzw5p7nk3wqrh0ju36d9er6cfdluw8zv8h,990776697
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qrkft8e49ttu2k9j0at4ng8gt0k7ac2p0ulzrau8,24713
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qrplmtqk2qptt4uen252y8vsgv84mskdfsx89m0j,981997705
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qrsyvzasc62dz85uwt5uxcqlqyyfhw48duqw47cw,4335575
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,1319419665555
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qrtl6jw5ux9ggeed34dly660yrrt467caykrd8qr,197957160442
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qrwhx3zxdfkcs7px52qyd73zrwlck7q87vxhmg2x,39590
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qz5xyep8d5zw67vnw2ejndf4kl08qsy7muxmttdg,39644749933572
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qz9kxpct787hq9fxk9jvrl7jxzwn3yzvavjlg279,981997705
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qzkqrgjvm70tura32vnvwx79qm8d9g7aquwrk0xm,4635342
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qzr80u8p7xny8ya6jgvdkdxdxfn6lkmunqpsvf9g,916066483
oasis1qrt07xfajnree25q27dxnwvmxs7drj4g3sknwmh4,oasis1qzwhrjeudv629m508cqduumh86087e23fcgh9k3t,985281927
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qp3qunw9zmm6qksgfytzpxu79fvc6uwvlyrtgts9,7977804686934
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qp50mw3euj3jg2jh5cusc6528hyntyc5xq06wkf4,7449139340566408
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qp6fc5ksd26an0669x0e49dvtr2my0fz0u4kp26m,1189037731740238
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qp7hpak0wuymn3pqtwf2cpaxsm25v6ydhuzkxupe,5040000000000000
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qpa5ygtzfrkde3j3djqanyydr4gh3zfvjsh8qyc7,87434885385
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qpdks9ccwxa27hyccd78d58vhpl9wyddmy4xvhvk,6081081000000000
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qpe7rjdwy3dxsdj3x64daqdh4yc0kpfu4scl87pt,88585643905
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qphcc36fvl73yvkdlh9lydt3s7w2xceuaqxe4rt6,8474517
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qpk5e46fsvjtjcurhv9xqmu8wf3phf566yaav9z3,762934946992
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qplhk6dg99puh466p9zxaa9ajr5ch20c5cdjf9yf,98210101023
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qpmsqdpwfzy92mdgfp2yfvya02sy70mywykjzqq7,471833858895
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qpphf4kvf6j8y8zt89lsmczszkfs0clhkv6njraw,7923046451147
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qprs0mvtffulmsx5kcnjedgq2x6kzx367cvzkmjj,1650575145375
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qprtzrg97jk0wxnqkhxwyzy5qys47r7alvfl3fcg,25945945459494445
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qpw9v5t9pg540cchqwj6d705nnrvgkhgegshcm9d,1018690223798
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qq3tntsgrpp9sysjch337cvp3xtfcq536u532u6n,129554646377
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qq5lt0v4x0q44et7uy450e08hg24r3enxsen9xgp,1109132672751
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qq7jv0pvkuezj8dlduusgq2mt9traplnfv7mjqve,91428620548
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qq86mes0vf2zck9mqjdfht4yyxsudpz70qkepwhy,128396431533
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qq8uj70uv79427vx8zn06vqxlaks4eqjqyzsprld,425975102541
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qqdhz55k3cyl6gfz99uf8ttrmerh2dwcnsccye48,22422
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qqegga92rzuypn7cwr6k50evs9tffdgljs6nq6uz,425953054755
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qqeml4rz9jwspjf22xpudw9wz8gpwd9kmcpzvq7j,1715934094094
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qqhhcfzy0r9tml3w8yx52z6ch774m9wtrgrrvgru,48904567379948
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qqjak3gnnnxkc8rm9e6vu3rwt3hm3shq0y47c6zr,441407139539351
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qqm6mry2x04x0vu2pmgda6zag4pwqv70egcjxq4j,4086506829616
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qqmx53d4zn358qnevujyhgnyt6mam2kyncvprnxp,341546461459
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qqucwn5tn07alkwhn9h0sutxuzlww6mfzc8j8hk4,379099612353
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qqwxgp8v8yj2xwfqzwytpwhutkhpj04sksgqqtrh,771573805511
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qqxee0yq5h3c7cvyj0f3kxd86q69mtt9wcvkj5dn,343238213151
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qr0vvkhjmhppc0mwj82wwfjdwtjzp8e7vc37z5cz,88668706222469
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qr5fsc5z4szhp0elc4zz4n4m9qwufyc76u7e9s2y,607010675525
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qr77hpkqe7jcrlv982u98rhdhmamzrxgw56hwtnh,15216680501084
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrad7s7nqm4gvyzr8yt2rdk0ref489rn3vn400d6,5460000000000000
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrd0kaldn9gyw5agr0qxetx4vhuv8dpw6q3f5sqr,1352472751879
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrdkqhf6ued65gxn06y46vpsunw0sg60kgglj6de,85762095963
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrfkcwtmhtq7l05kgdpj2vvpuwvuwspga5chgu6n,13915498162705
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrjh5pvftw9gpzwd24rq5ktx4dlajkc45qajhm4w,791345814770
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrk2akzd7aznqaezpy5dyg2wjrvafzzc7qc7gjxf,549695684787
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrn2ev8pppltmpet059je6d5g5j8zlqpegc3vnfv,430202205586
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrt8k4ckvlwpgq6vdtxcg58fqcp8cqa235vp37au,3740055394149
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,1890698220646279
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrusq59x30vugpfguq3ldzj6xg9eyauecgnqvejv,124706518820
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrvs98gerpg3ddx7n36f8p6h4cru8l9rzvh2uwnr,1641601
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrw23w9gd4qqsnu8r88w3dw78dmed8g03g20sppf,129554646377
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrwadsddthyxt39z3fjuzvtkvhxekjtw0vjp3njp,4466227
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrz4r0wqyxgczl9n720ctdwgmhxqn8rnvvuljf4s,1947866259100
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qrza7sdcv9m45myen6snlurn4k3ht8yh8qmu5wq6,1990
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qz0wkenkm4jxm4s7jnumts4ceg3hvayrccj5r684,2563375751731
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qz5067h6zxf26rvvq9ygcgd7thujtr7kkqvzxeg8,855362130482
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qz8vfnkcc48grazt83gstfm6yjwyptalny8cywtp,31058
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qz98xulk5wfp2xp4raexhddpju0cu77xaq6pmpr8,85686269556
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qzaw4hu407hv3g2t7cnaxgkg9xf5pk9zcvm3wlwj,860132148125
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qzd8ez9jj80yxptgc2a5zzzjdx8zylamrc437zsf,32949967273957
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qzfqcsvqygxx8swv9slzngtdpzd5k55tsuwts8ma,608170655041
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qzgfr29hfmpdw4nh6yna7ks9aqug9mcv55n0sj68,852594260436
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qzj6nmpj36jzvrufc33shqy36l59v8wsvvtrdyzr,860688173033
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qzjny7knu72u5zlxluah8v4f30mhlgahmusu7ym8,1023102521366
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qzkutswrzk4kf0yrx79vxzpzgnjng36w3g8nes59,17202220805279
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qzs69pg68hdcew8962z02pzav58y80k05qdxa8zh,4097120298910
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qzs7tjlt553m45urle93hmm9t3qnatug2u5kqvh6,162432877615
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qzuy7l8dmy09884q45xerz0xdkpue835cuw0m36p,1530
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qzxw542l8023qenq746xs0lkdhmk4rkfjgq3rs8f,778518
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qzxx5hkcu2tjhrawd25z43mrr30ryfy09cnear3l,2614437702961
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qzy837sxqdknyvfc00lzmhj4apjl260knslqwxpf,1631864257084
oasis1qrtq873ddwnnjqyv66ezdc9ql2a07l37d5vae9k0,oasis1qzzl0ae3fkrdyxdumqy0w9smqen7fqk3yvkzjfaq,196454282455
oasis1qrugz89g5esmhs0ezer0plsfvmcgctge35n32vmr,oasis1qpdeq6vk36cmk0777w8v853p8htwuflyas7cafg7,163509273641
oasis1qrugz89g5esmhs0ezer0plsfvmcgctge35n32vmr,oasis1qptjf9vql6zfxqq846l0y43jeas85eahqufs2zny,1
oasis1qrugz89g5esmhs0ezer0plsfvmcgctge35n32vmr,oasis1qqjak3gnnnxkc8rm9e6vu3rwt3hm3shq0y47c6zr,1678024168752277
oasis1qrugz89g5esmhs0ezer0plsfvmcgctge35n32vmr,oasis1qrnev0r26t083e94w9ghat9054p6maxz8v86qlnt,94756571574
oasis1qrugz89g5esmhs0ezer0plsfvmcgctge35n32vmr,oasis1qrq58dj7r9ns7sdhuqpqalyru56hdump7se426v4,192071570024
oasis1qrugz89g5esmhs0ezer0plsfvmcgctge35n32vmr,oasis1qrugz89g5esmhs0ezer0plsfvmcgctge35n32vmr,2604750503830
oasis1qrugz89g5esmhs0ezer0plsfvmcgctge35n32vmr,oasis1qzclje3zrzeq0r4d77988fezc4v59ztvuyrlwtkm,4244401222333
oasis1qrugz89g5esmhs0ezer0plsfvmcgctge35n32vmr,oasis1qzdaz804zk5apj0hn5aqwzmpu0lkrvfkng0nkdnv,470410709026
oasis1qrugz89g5esmhs0ezer0plsfvmcgctge35n32vmr,oasis1qzjm8gq2r5pyvsvlkf28n3dqhvkmfey67vz3t8nl,145583717355623
oasis1qrvmxhcjpjvgel9dqfs6zrnza3hqjpa6ug2arc0d,oasis1qqjak3gnnnxkc8rm9e6vu3rwt3hm3shq0y47c6zr,100100000000000
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qp7hpak0wuymn3pqtwf2cpaxsm25v6ydhuzkxupe,19980864159556338
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qps2adpqt2u7k2rp4hgsdnh4vn9uy0gvgcr34gkr,130820926
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qps9gx90cpaqu0z7m7vfxcs83av5jhdfm5pqh806,475
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qpw8v79vzleaw2xjl3f50xge5ecses6z8c0jf4cv,5582066322213
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qqe4jvnz4hfcxry0fkyzgwp95ctyycyq7vyv8gkt,280534907029
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qqeys9kwtvucejx9c3mvvsrhqt0m7nycks8e6lrl,8635479
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qqqma7jclg9zzgshe2r297jv3uvkw2hnxqv8wyk2,2000667249301
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qr8cga05pn0tazgxhrgpyezaegmd65ausv3edkkp,317652975186086
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qr9wr73h4mlkmpksqd8ytveer0c2fmjkcy2j2g5e,1400992385774
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qrgkqgd9d537nkhc9mu0ezt0l3qnrfmwt5kq08tu,317652975186086
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qrmrz45s3n2c8qe8m8m8v458m8afcfx9wukapej8,7072971224719
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qrn9c0k92vk5leh62m942nqeq2kl9tmkaqk6lzz4,9998169158179829
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qrrr27ak7q0x4fpufge2wa7z0u2yrwk5hcgz5dwa,317652975186086
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,834726086087386
oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,oasis1qzfzxe4ejtemayxgk89rw3ag2l7rn2ut3yr0lg79,317652975186086
oasis1qrwxcth2c6njtyan2vdt7k9ra2xkmadmpv7v9387,oasis1qre9v0rca7a8hvdp7q6qa0ek6sq2r35285268578,82360276479645
oasis1qrwxcth2c6njtyan2vdt7k9ra2xkmadmpv7v9387,oasis1qrwxcth2c6njtyan2vdt7k9ra2xkmadmpv7v9387,272917652292
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qpdks9ccwxa27hyccd78d58vhpl9wyddmy4xvhvk,6081081000000000
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qpe92wd72c0dzavhhkfw3u9lzqvp6ev9lgxwxyvy,334292978244
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qpsknf0hveckv7a8jfkwrdkcfsj38vn0yyzmfku0,8356176972754
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qpynz7vnwnuq8l9prhp9ph4w76naq7wwngyhfx37,260534201200
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qqj6j5wyhkwss8cdte6km2f5aeq2wkfutgxlck3a,139887963061729
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qqp3d73a7p3x8zpffme0vfyev4nchwmj7yfzahec,24846836192865
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qqrcsdm4ca58crtyhq43uaf269pulvmcjq8508r0,99623250543
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qqs6ylpfurhf6gc9mw232fkmrt3d0673lyzc5xf2,27027027000000000
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qqzaam3etka36wynpfcna2zx4kh24r2ehstlwuf4,891746644427
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qr0um88pyr3hd0epuwxey6dkc852th068yv9vn6n,414693955334
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qr8c2hfn3md7s2suv5hcwg4qvglvwcr3tyc6qscj,21422218
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qrq237y4p73cm4k7r92mcaasr5ms0qd9zq6d08rc,5958722028873
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qrtha4lgqekvk3e2arf6pzwx8m4vwrar7cqjaawn,83183846853
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qrtsywlgpyvyy88d8d8eqc3mu4wvrv8hrumv59n2,8394686574519
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,801138025313190
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qz93aw24c2n9852l0pz4s907aqds9v6qyvwl8pju,1668703751921
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qzgmdrsy0xuzk8f6x6c0x632zpqgqs45fc5u0ehd,870728364127
oasis1qrxyndkhehffdme39urcp2v7m2t7k06xwsuyaxqq,oasis1qzj35arzhenhyfez35jsx7xy693ww9jzsqggcyk2,1285327211418
oasis1qry45a506cper3uslzemseek9qffg9qz5c46xrde,oasis1qpyy2fcg0ck4vhxe0wyx89w2y244lny79uu65zm6,5738976
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qpa5ygtzfrkde3j3djqanyydr4gh3zfvjsh8qyc7,86404501691
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qpcg9yp30el4q7vaj44t6rnzfcp5vch8zuregm47,85474016088
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qpdks9ccwxa27hyccd78d58vhpl9wyddmy4xvhvk,6081081000000000
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qpk7sh5cn0jr4rv5p60tlpazdn2lm9jhccfcms6j,127872602
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qprdt0y9q34pnupgdp3wgvv88klj0f979u6c0yan,33443370485518838
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qq2lrrep5ma9lwxxcn38c9039kxmcf8zf5gcwlkt,21237435701122
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qq9dh4l66xammmkgn6aypdd4f7h8nk94lcquq48g,21190751560235
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qqpelwwqgp8agk448w5g7ypw4pjue70kpqr6kvgj,47460421150254
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qqs6ylpfurhf6gc9mw232fkmrt3d0673lyzc5xf2,27027027000000000
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qqyvr8335tquuv4v4x3nu8trvy7fscf77v0dg42d,342431143540731
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qrekpuwsdnj37r886t0mm2kcm065yy52dvmjyy7c,43645798144164
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qrttyp0kcyed7vhapefu0649azuj9ppt5uwx52mt,1595729408168444
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,2399242073094
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qrz5d6cyugeyprnthg2743khkxrwdm49hsz57fny,42325281288957
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qz8g6j0axe8plnggehawpm04ljz572jzjysxr0jy,4244825671886
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qzjmefddvv0scwtmjpyqf3z3rwgc3agdgg8qkmxy,704392661375
oasis1qryc94hn6hucev6ex79ceheve2pjesenc50svvvp,oasis1qzvjz7vg3ur5p5h8qnuuuz4lafja0fgt3q9572ra,422431581227
oasis1qryreqam7w0slj7rhz70g9xvt9rct2024cepgqjj,oasis1qp7hpak0wuymn3pqtwf2cpaxsm25v6ydhuzkxupe,5040000000000000
oasis1qryreqam7w0slj7rhz70g9xvt9rct2024cepgqjj,oasis1qpdks9ccwxa27hyccd78d58vhpl9wyddmy4xvhvk,6081081000000000
oasis1qryreqam7w0slj7rhz70g9xvt9rct2024cepgqjj,oasis1qqs6ylpfurhf6gc9mw232fkmrt3d0673lyzc5xf2,27027027000000000
oasis1qryreqam7w0slj7rhz70g9xvt9rct2024cepgqjj,oasis1qrad7s7nqm4gvyzr8yt2rdk0ref489rn3vn400d6,5460000000000000
oasis1qryreqam7w0slj7rhz70g9xvt9rct2024cepgqjj,oasis1qryreqam7w0slj7rhz70g9xvt9rct2024cepgqjj,784268651925990
oasis1qrzkqzvlw9xgyxhhqps746ssyhn5lkqrmcgz8amq,oasis1qp7hpak0wuymn3pqtwf2cpaxsm25v6ydhuzkxupe,1500000000000000
oasis1qrzkqzvlw9xgyxhhqps746ssyhn5lkqrmcgz8amq,oasis1qpdks9ccwxa27hyccd78d58vhpl9wyddmy4xvhvk,6081081000000000
oasis1qrzkqzvlw9xgyxhhqps746ssyhn5lkqrmcgz8amq,oasis1qqjak3gnnnxkc8rm9e6vu3rwt3hm3shq0y47c6zr,4260687321978810
oasis1qrzkqzvlw9xgyxhhqps746ssyhn5lkqrmcgz8amq,oasis1qqs6ylpfurhf6gc9mw232fkmrt3d0673lyzc5xf2,27027027000000000
oasis1qrzkqzvlw9xgyxhhqps746ssyhn5lkqrmcgz8amq,oasis1qrad7s7nqm4gvyzr8yt2rdk0ref489rn3vn400d6,1625000000000000
oasis1qrzkqzvlw9xgyxhhqps746ssyhn5lkqrmcgz8amq,oasis1qrd3cn72gte8ll8mn5awdmkvq0rpe0c8nc34007h,256633321082719
oasis1qrzkqzvlw9xgyxhhqps746ssyhn5lkqrmcgz8amq,oasis1qrzkqzvlw9xgyxhhqps746ssyhn5lkqrmcgz8amq,8724374767595
oasis1qz04lk6qzm9ml3ff4qt3f7qjepdqh4l6dyr4lsmu,oasis1qq3twm7pgqjeeu75xrpdy4jfx2vd6kam0c04z4sc,197966886
oasis1qz04lk6qzm9ml3ff4qt3f7qjepdqh4l6dyr4lsmu,oasis1qqhv5a6xr3ht454mh6mgamwjztyhygyc7sx7dzmx,35903
oasis1qz04lk6qzm9ml3ff4qt3f7qjepdqh4l6dyr4lsmu,oasis1qqw0vp0wmwy7l8kqjl66klyyt533ejyvpvu3vsa9,985869525
oasis1qz04lk6qzm9ml3ff4qt3f7qjepdqh4l6dyr4lsmu,oasis1qz04lk6qzm9ml3ff4qt3f7qjepdqh4l6dyr4lsmu,255621913383629
